Id,SalePrice
1738,273070.03183717444
1739,258274.0828115251
1740,221768.44604678545
1741,194541.49812448933
1742,174411.2616599896
1743,171454.7287169383
1744,349139.45156122884
1745,232065.69838846428
1746,211618.79171306593
1747,195237.4014341724
1748,229939.26354709663
1749,131502.23621081654
1750,136006.44220745796
1751,232239.3821590033
1752,115847.08006911026
1753,155460.81298905052
1754,193196.989709605
1755,166994.62636111933
1756,149487.43416172615
1757,114464.27533043106
1758,147566.23207225814
1759,166724.07668659324
1760,161656.348352188
1761,152030.23687309865
1762,193105.21114461543
1763,165201.97390970285
1764,104593.45161937457
1765,192916.6925248769
1766,199696.73051417456
1767,239533.88865682366
1768,138346.5338403075
1769,164479.90254170517
1770,153917.91347377258
1771,124581.80393943144
1772,139266.42942048376
1773,110910.52552444278
1774,149614.43835012522
1775,147941.8437165122
1776,136687.8155983782
1777,108450.48893919005
1778,153700.78226359398
1779,142910.05597791588
1780,162307.58882005047
1781,124889.79117508465
1782,82244.82203284721
1783,136407.23445144668
1784,99126.26528309309
1785,118909.9989259527
1786,145355.0697015191
1787,159683.72197675705
1788,60477.27443213039
1789,107107.43399719335
1790,67279.65662664594
1791,195401.35561988968
1792,162190.13869565213
1793,140517.08113714866
1794,171591.12665575463
1795,129380.78800084814
1796,141211.5063791587
1797,123729.73844133527
1798,127772.72793359589
1799,109969.85255196574
1800,131933.79725468392
1801,122364.43076937483
1802,119897.51984139392
1803,159030.54373858287
1804,138489.8702966976
1805,137743.23438763223
1806,131529.06024127407
1807,156650.91833450948
1808,122581.65812144196
1809,126255.14670377271
1810,141081.1148008483
1811,94535.20380228292
1812,106925.66001082608
1813,131876.79668131354
1814,96861.25668214913
1815,42829.993522431
1816,103979.8874968877
1817,107507.13468645862
1818,156580.1560254069
1819,117729.0799906964
1820,28322.172009829665
1821,126595.98517013667
1822,147456.26846436947
1823,24035.3023162568
1824,148095.4466086917
1825,144233.18142503267
1826,98172.62354862434
1827,111417.80532555166
1828,157437.64832616947
1829,136820.66773092328
1830,158715.36927124322
1831,156810.9825974612
1832,75670.77302391059
1833,145544.36111667147
1834,117925.10423463886
1835,130397.61028003087
1836,140229.86683188472
1837,99201.50073150592
1838,114553.22629258782
1839,98522.18032214581
1840,150995.65175706195
1841,130584.34060019185
1842,86013.57459152234
1843,138901.83821454947
1844,142295.86017094343
1845,151887.4502226878
1846,154148.44007053925
1847,167362.7558027855
1848,33386.56366493064
1849,102225.0799361763
1850,121038.88541207928
1851,142302.30329444562
1852,104037.56370761478
1853,110932.24274680787
1854,159799.56795765157
1855,152336.52732275194
1856,226000.5548360967
1857,96882.00716071227
1858,138797.46947870427
1859,105985.94787344057
1860,145752.33887368627
1861,104906.87356180837
1862,285406.1451677247
1863,272807.6787666185
1864,272826.28972571436
1865,339881.7078883278
1866,310130.220479612
1867,221577.29562976025
1868,280503.6930496134
1869,218248.48218790977
1870,226859.9722899925
1871,230415.98589828238
1872,182595.3846774283
1873,265036.97058963054
1874,143584.35965354065
1875,170457.7479841907
1876,203814.61572784046
1877,211500.81685593654
1878,190735.93767042086
1879,146360.6289419732
1880,133028.2671300019
1881,248012.91147059598
1882,242116.0811739515
1883,184574.51460998296
1884,201879.48268697294
1885,225255.52496439777
1886,269292.6828308657
1887,230719.83940262534
1888,272351.6976182107
1889,167893.46634063707
1890,93342.25764563982
1891,90198.95538831037
1892,108397.55480325711
1893,128346.98922249628
1894,115370.99128943076
1895,135802.1805038387
1896,120168.47132554767
1897,127803.26300621917
1898,104396.42046347517
1899,161162.87650475395
1900,164535.04286684375
1901,200149.07674819557
1902,174182.08267215546
1903,229025.0269618167
1904,151415.42579113133
1905,198074.51706321677
1906,152459.70637164777
1907,239655.2144305131
1908,112321.39014880266
1909,135998.6412169966
1910,123777.68608409609
1911,228633.70115577686
1912,299902.9396391278
1913,163670.70300500141
1914,42958.05240030517
1915,321366.055328622
1916,55814.94991203607
1917,230676.17866804986
1918,137967.73706639302
1919,166423.3369344005
1920,162197.10300121875
1921,359649.2650032651
1922,317481.0579490615
1923,238053.83604460978
1924,218040.5640664592
1925,218858.2967315456
1926,357908.21866383916
1927,123521.95349067915
1928,168444.70637726458
1929,132235.16176709346
1930,122558.63129411452
1931,140394.30673821736
1932,122420.91982431081
1933,191293.64746587793
1934,184202.04249738227
1935,163273.29601249844
1936,198658.12176039582
1937,174768.31488263188
1938,161943.0728302186
1939,269170.47191331466
1940,211219.5131172957
1941,168461.3177071528
1942,159956.8089723934
1943,244221.381636512
1944,336605.0825154586
1945,406306.3877841907
1946,135322.5619452803
1947,310853.72262311704
1948,163437.2333884535
1949,218876.1816805927
1950,192297.70312988618
1951,256496.57452711463
1952,212970.25856961822
1953,176192.85728631052
1954,185856.66877646022
1955,132419.60338061466
1956,291809.3483807235
1957,159543.09890494752
1958,258990.37285911688
1959,141246.560351884
1960,91905.24340100773
1961,118018.02624806552
1962,99498.33379056142
1963,110125.49459457886
1964,104053.06621362339
1965,133408.93501760927
1966,137322.04316335102
1967,308566.3364238532
1968,383967.75558626116
1969,387555.9502406849
1970,372432.3638562744
1971,404880.74959540996
1972,346450.8432468779
1973,329379.8818668404
1974,313241.34672032786
1975,499269.3625496335
1976,300393.3085204649
1977,363465.7418964661
1978,331501.33286376507
1979,332972.5010415544
1980,215530.12553031486
1981,346225.8813554747
1982,237649.36496183113
1983,215614.17106577405
1984,179824.54267032724
1985,222842.3684333088
1986,207434.7459725889
1987,207857.67336593824
1988,170823.9442496195
1989,186866.881397133
1990,207345.8589419308
1991,241800.68623723718
1992,225871.7313785893
1993,164395.82791599282
1994,231063.4382910896
1995,180710.34688143805
1996,287199.9275960021
1997,280076.57773078233
1998,335786.7256761594
1999,297718.54603393516
2000,333310.0093042322
2001,296479.1609845343
2002,246534.56436415925
2003,247695.97824861738
2004,300677.68011153303
2005,225561.169749971
2006,222048.58310510265
2007,257682.13122565323
2008,233794.5298178778
2009,197507.7628460736
2010,202318.0389976974
2011,124843.95763748605
2012,182295.9384984749
2013,178753.1193095476
2014,181769.82027592417
2015,219666.67140828213
2016,193812.37896320177
2017,200759.0181348084
2018,89841.7312898084
2019,130001.7862503028
2020,82224.15841035033
2021,100834.87176286406
2022,211034.05843938305
2023,137040.48245656816
2024,298458.9990960392
2025,356370.3175229891
2026,167429.77861375455
2027,150275.97439916595
2028,159228.5277419195
2029,171092.7607167184
2030,250450.50123285456
2031,224921.30398733355
2032,228162.6481906625
2033,238851.21402171627
2034,176355.40198566113
2035,239879.20762426965
2036,193322.33695378434
2037,215842.0705783714
2038,318798.05284497514
2039,235117.2019228097
2040,323289.02336197044
2041,309214.83146868413
2042,219658.96232965798
2043,180315.15542513668
2044,162633.60375546757
2045,200903.20280005783
2046,149600.43770497735
2047,136893.70621678745
2048,129430.90490638162
2049,130432.1126430363
2050,164736.45831718878
2051,101337.73428226286
2052,109266.67623352678
2053,136562.8957538465
2054,86308.83553537866
2055,179149.1941859806
2056,133766.8160349268
2057,92861.32055957266
2058,211008.0838386016
2059,129086.6577612001
2060,178160.21768084238
2061,168647.03085954138
2062,123102.9283824605
2063,105208.48415013193
2064,139732.41049143905
2065,112436.04686849564
2066,164925.13015723974
2067,100683.50023957598
2068,149746.08884971775
2069,96619.0015058571
2070,115457.17376747844
2071,100816.44488377031
2072,140456.43534555146
2073,124828.7812305952
2074,162892.77764713112
2075,153146.61523014586
2076,124747.88398410287
2077,162052.50568566145
2078,130751.23788457527
2079,121860.03729376546
2080,118934.73060167162
2081,126751.8371659061
2082,136754.18329289323
2083,155090.7502662579
2084,108233.17749337503
2085,83283.95368867484
2086,111263.5064331342
2087,110804.74216873664
2088,109761.26160427625
2089,69302.78882527398
2090,123293.61701979465
2091,100314.83530486166
2092,130864.54426991078
2093,146178.15007949295
2094,121252.16434170213
2095,159327.40874141105
2096,93754.93425911083
2097,92621.31557425042
2098,153170.0488652892
2099,44517.25064707571
2100,42378.46074652183
2101,117687.98932336876
2102,120871.07518375083
2103,93005.63541686721
2104,133122.15817910084
2105,135788.74989728024
2106,57492.51934455079
2107,199309.99212469114
2108,116289.93826240767
2109,113646.96659567952
2110,129943.20621794974
2111,141501.80043317098
2112,145420.20194917312
2113,113144.93534894567
2114,116406.74908535904
2115,169308.93137692357
2116,130288.76452464238
2117,161177.68943392835
2118,117938.11703591677
2119,122246.94177719345
2120,98883.5254558851
2121,111536.26618793374
2122,120923.19829314668
2123,80712.18552918825
2124,180671.50367647456
2125,126540.13127294672
2126,159358.2454635892
2127,169563.12871588813
2128,145905.37578223203
2129,51276.47735172999
2130,141789.2328008646
2131,126472.38176660147
2132,121795.91799589549
2133,136007.38331146957
2134,117453.17628164939
2135,103690.92497732537
2136,76566.49114318192
2137,106453.27047884138
2138,129314.54060155433
2139,146836.97795950738
2140,130857.42187989946
2141,163164.6825964488
2142,126049.08677705773
2143,158743.9380700686
2144,128542.40615613037
2145,139504.633832213
2146,189095.77611324843
2147,130386.34522004751
2148,121982.92713868385
2149,137830.44120434136
2150,229106.3804354465
2151,129865.29509384651
2152,185264.83312433306
2153,197273.78765484528
2154,112523.03455531015
2155,142891.02514177072
2156,286830.1336661582
2157,234027.56708576158
2158,244379.6599544729
2159,238699.99745476898
2160,188402.16970658558
2161,230508.4851019883
2162,347034.05017478927
2163,315047.6687208952
2164,248043.6566648339
2165,186041.46262983442
2166,158742.5642460012
2167,222818.63912491337
2168,168098.77514943248
2169,191989.09788737935
2170,204851.5158155947
2171,150326.71617107326
2172,137437.614283941
2173,169420.50007496006
2174,225495.02744509839
2175,273977.32601802633
2176,291796.30201082863
2177,245675.51265124674
2178,220602.60306640598
2179,125913.48273187247
2180,232894.80710535054
2181,188557.04359159037
2182,210967.12587303552
2183,191009.2878694206
2184,117835.31627313886
2185,96448.11767383479
2186,159910.69892430794
2187,146512.3622843821
2188,160963.9553436318
2189,289777.48423765646
2190,81237.99012314621
2191,70252.98467943072
2192,88526.121901948
2193,102612.389183925
2194,95827.410705416
2195,93571.59993632254
2196,99400.14278776944
2197,106092.49153576605
2198,167002.5179158314
2199,179885.07807250274
2200,150975.00772891892
2201,149926.47273229435
2202,200197.0849209046
2203,156478.50601746538
2204,188946.2191466419
2205,128053.79225237924
2206,161838.34919394553
2207,230113.57833511778
2208,259868.0550751281
2209,266479.162509501
2210,123105.48540814011
2211,122138.80931982026
2212,119699.81925522443
2213,104581.22871978604
2214,149450.85711585102
2215,101993.01451606117
2216,161178.2798396938
2217,103909.50307558244
2218,54313.3928569546
2219,49826.96183685749
2220,-3254.179281282006
2221,320464.68344483944
2222,256844.75953261065
2223,266431.2069195269
2224,210744.58496105438
2225,108767.57195383427
2226,195839.13039270043
2227,203304.18798711733
2228,264206.5985466996
2229,271778.08908430324
2230,164257.52129455283
2231,227368.66015988006
2232,187713.23922707187
2233,199311.49466460873
2234,245267.87800276047
2235,217937.81252628006
2236,274662.4465172875
2237,305794.1925354088
2238,193817.47568745725
2239,109564.39665720449
2240,135239.53028666088
2241,145421.69733248837
2242,132035.05863084458
2243,125533.81619724864
2244,108755.6934592477
2245,111518.96561530232
2246,135045.29782001814
2247,123151.64643965219
2248,128599.73474453902
2249,116489.32041948265
2250,125844.3854628799
2251,90945.02731090575
2252,201713.7502690896
2253,164699.00602711318
2254,177904.95334500005
2255,193333.39166352386
2256,165929.8538592707
2257,212754.90290509677
2258,143745.723612634
2259,171484.46491986676
2260,126870.08480771189
2261,211468.63067510002
2262,245844.2787508117
2263,354538.1761952748
2264,454496.94781858963
2265,135092.07067542546
2266,295627.786500718
2267,390577.9994196894
2268,415818.5430016441
2269,145928.25147440657
2270,179948.7831301936
2271,212659.38945448515
2272,193658.20538709965
2273,148767.1645306761
2274,182467.33413834334
2275,135004.22853997396
2276,161735.96437838068
2277,159776.23794772686
2278,152673.32784711383
2279,92737.52863529976
2280,113849.81403614185
2281,147833.32566836313
2282,168263.45134322252
2283,111257.16817832668
2284,97995.0901395739
2285,152444.52991788764
2286,118887.11057478306
2287,374239.78852604865
2288,281914.73886385723
2289,367344.06960385316
2290,419345.65504150675
2291,334908.20115855476
2292,412705.0233662736
2293,449374.95327760116
2294,356964.04861935065
2295,465083.86604475765
2296,300972.3054702752
2297,365339.98267181613
2298,361164.32349735964
2299,345614.8139730396
2300,335881.84593343385
2301,315226.2451140201
2302,276169.02658941667
2303,261444.02311621956
2304,268631.26412832807
2305,229783.2246032753
2306,219725.95981377922
2307,219737.5517701297
2308,243479.6859888304
2309,296260.0367175741
2310,229876.63476495654
2311,221977.10268001468
2312,178895.29606372677
2313,164352.1995576534
2314,173368.91868850985
2315,182314.41404234176
2316,203133.7964119038
2317,197468.9520041882
2318,184856.12933517736
2319,184799.09106283635
2320,182143.12982165767
2321,233268.9252601727
2322,214683.15970393247
2323,191640.6295265837
2324,170720.79239624063
2325,217336.26105903182
2326,170936.72700938187
2327,198236.98712500604
2328,215639.9054875723
2329,185969.63885753579
2330,175678.517291327
2331,351490.4754959182
2332,375025.09545203205
2333,335166.2984735961
2334,282173.9652309292
2335,282284.43861349695
2336,327422.826113045
2337,210937.8571384626
2338,269078.3151404571
2339,227339.96929499367
2340,391106.12614138215
2341,224107.5551584519
2342,244089.4541599243
2343,245647.83763007307
2344,223754.24611083698
2345,228268.85032525216
2346,215357.3118012338
2347,211411.92743485444
2348,261165.53836150072
2349,206122.43448024197
2350,287485.02507604077
2351,288101.5363668443
2352,259489.8173351118
2353,262816.6646029623
2354,162319.41951985983
2355,151515.4857035603
2356,141764.83291985234
2357,192410.12029757537
2358,203548.58746886207
2359,110925.56247378862
2360,112734.1708745684
2361,150680.26597253745
2362,269406.6431736252
2363,118561.20954132499
2364,151508.96700147446
2365,217264.95119736926
2366,187081.73136594682
2367,213629.91449154099
2368,211050.21422440186
2369,220206.66356172296
2370,170634.06792488252
2371,159302.7657418237
2372,186520.20046982937
2373,275852.1534014046
2374,297397.7326287697
2375,244995.31373253465
2376,307701.7573189973
2377,350818.3970329666
2378,150054.04883681494
2379,221361.0141250582
2380,122447.74935632688
2381,169408.131525208
2382,202002.4392488934
2383,197423.71309721074
2384,243398.6632646171
2385,149347.06655358733
2386,128553.2386044804
2387,127364.52452465473
2388,100379.82542900066
2389,119955.12372178608
2390,161952.56469083834
2391,150130.62896282785
2392,112457.01851231814
2393,177162.76945188758
2394,130032.4322222576
2395,209023.06958803325
2396,137187.81377920625
2397,222105.9294619041
2398,125853.47904952266
2399,75769.71947607049
2400,47620.495118846186
2401,124952.57889340422
2402,131693.51793483878
2403,144750.17968412628
2404,151646.89808143582
2405,154400.03675013361
2406,144930.46928787604
2407,124762.28805325786
2408,125698.64342566533
2409,110861.54079250642
2410,184217.29297798802
2411,115687.25048664259
2412,163236.54738384928
2413,118123.04428025661
2414,147881.77454648376
2415,126987.69535624725
2416,130046.30240560067
2417,133368.64285279275
2418,128442.3374930548
2419,121236.38201908814
2420,128864.22429260844
2421,178480.05521073937
2422,102331.92838614504
2423,114183.95090325736
2424,143641.68414108548
2425,227198.96718738507
2426,137088.3611010837
2427,142655.80090086255
2428,179171.851851956
2429,93804.39798742556
2430,133649.36061617523
2431,96175.06579233916
2432,149050.5630736656
2433,157013.67381442455
2434,143682.6148536764
2435,177559.7294212028
2436,110236.04715893907
2437,69395.84306766302
2438,107501.33257751213
2439,91170.8053052316
2440,125797.41265008994
2441,108403.41890912387
2442,100485.27517543966
2443,133426.48559083813
2444,131973.0833934627
2445,81455.98821654986
2446,130341.9740879878
2447,195185.62618102436
2448,135599.69612917257
2449,107147.96823893976
2450,158517.61433483358
2451,123640.26996142464
2452,219083.12412081426
2453,88256.16959570162
2454,108386.22197956755
2455,137709.0815918909
2456,158627.1750480777
2457,157686.6108795856
2458,135106.0348257185
2459,115036.44491907605
2460,146774.80658280267
2461,122994.23716495861
2462,137287.7439282271
2463,126193.9528443485
2464,195081.42486683978
2465,136262.1791474414
2466,99739.53829922318
2467,126300.7835592283
2468,92421.73532057111
2469,93093.09838947398
2470,210225.1685558795
2471,222949.08512545074
2472,195855.44791100058
2473,116885.36219911557
2474,80069.04404215189
2475,209104.13656236604
2476,109427.11891853367
2477,124109.88168314169
2478,158970.32307685376
2479,93557.47805304592
2480,147861.7224458272
2481,127897.61429010029
2482,120064.91096155928
2483,98684.99764315924
2484,128561.03614039347
2485,110653.84771731566
2486,158591.46686217072
2487,185366.98472946556
2488,166200.71065703034
2489,158880.81261557015
2490,136034.80371178244
2491,107059.52575385943
2492,199432.3554415428
2493,149879.17784583918
2494,138311.85050378763
2495,66258.36018220102
2496,225319.77905121772
2497,155139.55268512806
2498,114656.49343368877
2499,79629.99446085817
2500,108360.31454753783
2501,132281.47827474098
2502,153535.37910124077
2503,110017.21330726566
2504,220404.31831448362
2505,242547.8372447372
2506,254888.909492024
2507,281896.21117333253
2508,248683.35505308327
2509,203909.36091072368
2510,204265.00943495822
2511,176309.87346193776
2512,207027.6012672321
2513,221922.19884068845
2514,316760.1299210591
2515,161111.61631790875
2516,169336.12400480662
2517,156804.8395896149
2518,153822.85804009973
2519,241404.87178122508
2520,230196.6579601781
2521,188172.1111336241
2522,226190.49004024523
2523,107471.44660540507
2524,144328.5398300311
2525,148678.36753188935
2526,153374.57667506183
2527,120294.4876838671
2528,142054.96663512732
2529,125086.67420538072
2530,114887.9267569601
2531,259142.85881624348
2532,224074.20343021397
2533,198068.06100614322
2534,230528.081259629
2535,285797.38904895936
2536,236917.08788632555
2537,261086.95369692007
2538,188523.82729943865
2539,190869.5784308149
2540,191595.594256046
2541,180883.47554669692
2542,164440.6634740613
2543,101181.78006251063
2544,116385.63478782005
2545,131768.5944276622
2546,120926.43458727724
2547,151247.20602277503
2548,170735.08686627168
2549,159553.2110441525
2550,636896.9081735609
2551,125324.44694010541
2552,124863.90576553438
2553,56342.289655027445
2554,78934.27564435778
2555,89065.93965150532
2556,93761.8542432955
2557,99298.37563715456
2558,199759.61460873648
2559,157022.49631521292
2560,169961.07974566892
2561,153807.77296597115
2562,178868.4132996814
2563,160870.00682645803
2564,197837.8637001356
2565,152306.99009490572
2566,167276.92636357248
2567,140131.598798258
2568,224880.26330637443
2569,240751.63358295313
2570,113282.07123939297
2571,203867.24958248856
2572,158525.4546715943
2573,218555.98403734365
2574,304617.586343301
2575,137802.07912434335
2576,133884.66911086952
2577,157165.26627896354
2578,80108.40053735068
2579,19883.99097045837
2580,90446.37217803556
2581,123816.52933615539
2582,115145.27089920687
2583,284194.81626272504
2584,163274.3452126528
2585,183413.64463872113
2586,229103.27657567756
2587,212975.3472964093
2588,140097.10120078968
2589,149818.16844647308
2590,208196.90837231115
2591,229263.0466899185
2592,232016.80749002448
2593,273171.3680872719
2594,180485.2921678489
2595,200340.2162654081
2596,303410.0342137497
2597,185382.3479289203
2598,278290.2868695003
2599,330244.6611725241
2600,185523.0618645735
2601,105444.71516115149
2602,68653.09033510019
2603,97160.21762677515
2604,78249.25267340196
2605,64213.36163996952
2606,146782.83458942943
2607,202221.78515936178
2608,181996.66630465607
2609,161738.34481946216
2610,116117.10708660982
2611,153717.92443965864
2612,163831.62681490718
2613,121426.70701572974
2614,100431.03814714449
2615,151672.88214701903
2616,157957.15622557164
2617,201312.8054236474
2618,188493.81213087426
2619,212899.02447346016
2620,185326.32479512948
2621,181129.52475251793
2622,177826.49741168716
2623,239380.90025168657
2624,291306.89629451185
2625,302818.06486250786
2626,169181.77893590624
2627,187132.36876877258
2628,442581.42902085953
2629,480943.5820946016
2630,380847.2069669992
2631,451243.2936433621
2632,401775.95482305693
2633,313808.43102052435
2634,418743.72879148624
2635,140625.65245826286
2636,168737.41330765327
2637,162557.64169090404
2638,278122.2803101889
2639,186942.97476381506
2640,148700.15338108223
2641,93104.06242797198
2642,170875.80019519478
2643,106380.90771467099
2644,117337.03544213856
2645,104260.27272956935
2646,91119.94221512391
2647,104875.08788553555
2648,147961.51516149938
2649,151649.2537008212
2650,135249.9841150858
2651,128590.68311326415
2652,369150.0804677785
2653,281646.4888028179
2654,270222.5470307078
2655,411000.7710472455
2656,330836.52506365045
2657,374980.1115944262
2658,315494.61942907725
2659,323879.8547088774
2660,345724.53357729875
2661,380089.76699434384
2662,378064.13486781926
2663,292498.6781990791
2664,287845.68697966076
2665,315882.17315942026
2666,312123.03359292913
2667,181140.6792837053
2668,183083.8136994678
2669,193054.15105635254
2670,277390.91979373223
2671,188593.0560830261
2672,202310.59104568977
2673,208528.2169410456
2674,199480.62126961746
2675,176658.9066600455
2676,194663.2724272753
2677,206106.94055745215
2678,233462.93408331438
2679,289730.11068784376
2680,293635.37375163916
2681,378823.955814407
2682,324070.34416397917
2683,431171.2408097314
2684,327701.621114247
2685,325051.8023779057
2686,252862.67152225948
2687,300339.5071494086
2688,225412.7589631211
2689,213172.04690156365
2690,353549.4121073396
2691,201480.97262803814
2692,149507.26609739312
2693,213267.3142274164
2694,137275.38876592182
2695,203787.92261676723
2696,185979.3247846295
2697,193103.76157804485
2698,190559.61720670294
2699,159210.42651937995
2700,132664.9962848588
2701,125641.17145235115
2702,81310.28066283604
2703,96116.4565222268
2704,143645.1830474981
2705,102060.40125721623
2706,71435.74156437
2707,91552.61746149999
2708,137623.03775297548
2709,110026.05977318925
2710,131969.11664430518
2711,349358.9181838189
2712,383475.3936728637
2713,167369.85265781195
2714,140040.5140789128
2715,170239.66998722916
2716,125865.51085646846
2717,199333.40279591107
2718,213091.66747862333
2719,143835.057898585
2720,170833.93164214026
2721,120336.88352457294
2722,151552.49866186548
2723,143145.23087959457
2724,104772.57010542834
2725,119646.85314601893
2726,153166.1374592518
2727,180903.109140435
2728,177024.6719462811
2729,134815.79422083613
2730,145964.06766933552
2731,130125.52914964408
2732,141609.70878387406
2733,161094.3508725874
2734,123099.66700204276
